samples,types
1aebe8a0-7fcb-407d-aa21-55e386f7297e.htseq.counts,Head and Neck
e698cf41-8ad9-4765-a3a8-80b7f4f6b417.FPKM-UQ.txt,Head and Neck
38984d5c-2780-4528-81ea-9f84711869f2.htseq.counts,Head and Neck
fef14828-2f36-46f1-a1a9-1f2fc4389a35.htseq.counts,Head and Neck
930ebb9a-d97d-4592-a833-b29566065c52.FPKM.txt,Head and Neck
ec8f3bbf-4325-4a82-a1e2-206d47381386.FPKM-UQ.txt,Head and Neck
bced8edc-0de0-4d24-a076-658cc5f9e6d6.FPKM-UQ.txt,Head and Neck
f3323c6a-95d6-4580-8c3a-d3f82fdf6416.FPKM-UQ.txt,Head and Neck
00bed789-1573-4f1a-bc93-4ace31a32a6a.FPKM-UQ.txt,Head and Neck
4f7c17d5-d701-4ae8-9e67-358d5afe3c8c.FPKM-UQ.txt,Head and Neck
c65051d8-4815-4a9d-be65-de1aa152a346.FPKM-UQ.txt,Head and Neck
d5a10510-0c4d-40f4-9dc4-402c4d272e68.FPKM.txt,Head and Neck
138c0189-8cfb-4b61-9757-4021594f5307.FPKM-UQ.txt,Head and Neck
753e5359-133b-4139-99f9-f28df7e3d1c0.FPKM-UQ.txt,Head and Neck
00f32c8e-2a91-485b-99c9-6e2e22addec1.FPKM-UQ.txt,Head and Neck
6458069d-dd99-45cd-8d59-a75b221295eb.FPKM.txt,Head and Neck
4f7c17d5-d701-4ae8-9e67-358d5afe3c8c.FPKM.txt,Head and Neck
f98004e6-f3c4-4748-8aed-07110e105e5f.FPKM-UQ.txt,Head and Neck
acc7d983-3759-489f-844f-d87543f07b26.FPKM-UQ.txt,Head and Neck
6a745558-1a74-4bd3-94cd-f2c06cdd5c70.htseq.counts,Head and Neck
4ebd9936-0b27-4aae-ad0e-7ef56cea61c9.FPKM-UQ.txt,Head and Neck
a189f012-5db6-458e-8470-a12981b0c9d4.FPKM-UQ.txt,Head and Neck
1bb2d628-c050-47f3-8b2c-74bcf0a10004.FPKM.txt,Head and Neck
6338e7d6-f5b7-4867-b2f3-883f2a05e16d.FPKM.txt,Head and Neck
a4e355f9-b44d-43ab-ba1e-d76e0538f8fb.FPKM-UQ.txt,Head and Neck
b8f951b7-1e0c-4333-a763-1c81bdc938b8.htseq.counts,Head and Neck
1af0c523-8f7e-4451-a445-007042b252fc.htseq.counts,Head and Neck
42e721af-8416-4866-a790-81449723669d.htseq.counts,Head and Neck
5326afe8-db1e-4c54-9d65-c0dfe4df5e62.htseq.counts,Head and Neck
c0af0359-15f8-47cb-8071-b5701a35ecd2.FPKM.txt,Head and Neck
6782154b-fab1-46ff-ae92-5432fc96013e.FPKM-UQ.txt,Head and Neck
2db41cdd-610f-405d-832b-08ce67c15149.htseq.counts,Head and Neck
590cf22a-755d-4779-a91d-565a5208a372.FPKM-UQ.txt,Head and Neck
eaf69a94-f9b7-4177-b5eb-aa16cf102b96.htseq.counts,Head and Neck
b1264982-6c82-4566-9576-444de6a05548.FPKM.txt,Head and Neck
37900649-e10c-4bd9-bf1d-0e60b259b711.htseq.counts,Head and Neck
bbd06d25-fc74-4df8-a943-10ad6fd41501.htseq.counts,Head and Neck
23e18feb-ec4e-40f4-97bb-7567af02c1e4.FPKM-UQ.txt,Head and Neck
fa09607b-b417-4ead-b557-daa038fe6b99.FPKM.txt,Head and Neck
e698cf41-8ad9-4765-a3a8-80b7f4f6b417.FPKM.txt,Head and Neck
5cbae931-5e8b-4ade-a103-805563937860.FPKM.txt,Head and Neck
606c5ae4-fefa-41ba-82b7-0e9679fafbc4.FPKM.txt,Head and Neck
a6a8e43e-5110-461e-8e16-e53ab44dd612.htseq.counts,Head and Neck
3b756a63-aa56-4ee7-b7dd-55fbc1c82398.htseq.counts,Head and Neck
d46b9d71-479f-4f2d-a571-b0d9e9ccc72e.FPKM-UQ.txt,Head and Neck
6c787af0-03b7-4c27-b232-270840134b53.htseq.counts,Head and Neck
eaf69a94-f9b7-4177-b5eb-aa16cf102b96.FPKM.txt,Head and Neck
2d6c4037-7086-4f1e-9f78-2ea24994242a.FPKM.txt,Head and Neck
06dc3b74-4514-4f97-b6a0-28b0ecca2262.FPKM-UQ.txt,Head and Neck
c65051d8-4815-4a9d-be65-de1aa152a346.htseq.counts,Head and Neck
8140a62f-2ca0-4030-b93a-d1f5a974037c.FPKM.txt,Head and Neck
a210d103-3512-496c-82bf-515a6edcd7e7.FPKM-UQ.txt,Head and Neck
29598ecd-300b-4134-9b2e-542ea8e67d4e.FPKM-UQ.txt,Head and Neck
7afc6fa0-7a88-44b6-b728-74957d2c6b04.FPKM.txt,Head and Neck
3e01ad01-0ff6-408d-888a-9b276146faf2.htseq.counts,Head and Neck
6d9c73d6-215a-49f9-bc9f-af019f8db55c.FPKM.txt,Head and Neck
84fbe27a-a8b8-4610-afdd-7ebf05d2ef76.htseq.counts,Head and Neck
029e64ca-6652-4234-9724-3d6c3fd88771.FPKM.txt,Head and Neck
739956b5-6165-4869-891e-db694d61fe1b.htseq.counts,Head and Neck
40556da7-3a10-4d8b-bb17-15e837ae3457.FPKM.txt,Head and Neck
d1e47511-7e9f-403b-ad55-75ab00eeafc0.FPKM-UQ.txt,Head and Neck
f5659309-d6c2-49de-a04b-4734e2b70093.FPKM-UQ.txt,Head and Neck
103d28c0-0bbe-4b4e-9be7-7e2fdbc26a37.FPKM.txt,Head and Neck
819db553-bb00-4850-a07a-e4fdef80a625.FPKM.txt,Head and Neck
4eabde76-a065-4dff-8480-722a9a5f0c5c.FPKM-UQ.txt,Head and Neck
6b7a43cb-ff8f-4a5d-a6fe-61eec2f789a4.FPKM.txt,Head and Neck
5c53ed59-fa42-48f5-9233-ce94155131f5.htseq.counts,Head and Neck
998f7dc2-83a0-4fe4-9662-c2a33ba5f152.FPKM.txt,Head and Neck
4b1e826d-902e-4a19-b509-b4efbcf8f738.FPKM-UQ.txt,Head and Neck
5836155c-0ded-4b78-a7fc-04ae119cab2b.htseq.counts,Head and Neck
42e721af-8416-4866-a790-81449723669d.FPKM-UQ.txt,Head and Neck
bef39330-3d03-4355-85f2-74c454d32850.FPKM-UQ.txt,Head and Neck
a6680922-1753-4e65-a077-f4936e4e3cd2.FPKM.txt,Head and Neck
571fc52e-e962-4614-b213-8529ae7bfa99.htseq.counts,Head and Neck
d2ab2dec-bb50-4eed-a492-dbce71b03440.htseq.counts,Head and Neck
d19f374b-fde4-4b46-830f-56975e437fdc.htseq.counts,Head and Neck
f21a26c0-04d4-40b5-9075-9896653571dd.htseq.counts,Head and Neck
dd882230-273d-4ec3-931b-0765fb7fb811.htseq.counts,Head and Neck
562fdef0-1529-45b3-aef6-79ffab91a0e6.FPKM.txt,Head and Neck
fabd394c-9385-4b02-bcfb-88a4a44413d7.htseq.counts,Head and Neck
85a10ecd-d3aa-4907-9dea-d58ead2e511f.FPKM.txt,Head and Neck
0d5105ae-0b7e-4477-a822-cc20ba9423fa.htseq.counts,Head and Neck
522684c4-34df-4e97-b458-3b27e2136156.FPKM-UQ.txt,Head and Neck
6b7c8252-486c-49cc-9bfe-f8ccd0f331c0.FPKM-UQ.txt,Head and Neck
589eb5fb-5c11-4e4d-80a3-30108d277de4.FPKM.txt,Head and Neck
a4e355f9-b44d-43ab-ba1e-d76e0538f8fb.htseq.counts,Head and Neck
efff99d3-d09e-4a5b-ba7f-ce215aba57a3.FPKM-UQ.txt,Head and Neck
24535c31-1ee2-4af9-b908-b52bbfa3ee5f.FPKM.txt,Head and Neck
62d1ce0e-55a8-4c31-9e96-e0c0cb95235f.htseq.counts,Head and Neck
d182c2ae-b8cb-418b-a844-1d95e275ced6.FPKM-UQ.txt,Head and Neck
60e53fcc-1b81-47f8-910c-fe2600dd358a.FPKM.txt,Head and Neck
9541e81d-988d-4e1f-b804-bd960c0944e7.FPKM.txt,Head and Neck
ef4c294b-b29c-4c00-996c-26195febad00.FPKM.txt,Head and Neck
f0cea1ff-b9c6-42d3-bd0e-25576ccdb83f.FPKM-UQ.txt,Head and Neck
00f32c8e-2a91-485b-99c9-6e2e22addec1.FPKM.txt,Head and Neck
53c4599c-6841-4fd7-895c-84ecf68516bd.htseq.counts,Head and Neck
472ce97a-de29-4c8c-9598-ee9a5fcc0b79.FPKM-UQ.txt,Head and Neck
6c8c027a-bc7f-4a73-b962-071b4decd6a9.FPKM-UQ.txt,Head and Neck
261074cc-de7b-4acd-b4d7-0ba7f19398d8.htseq.counts,Head and Neck
429db2e2-9732-4a22-8cc6-ff9ad98878e9.htseq.counts,Head and Neck
4aa47c55-a9f5-4a3b-94b0-10b350c63999.htseq.counts,Head and Neck
5e79c5a9-5341-44e1-95fb-392020416b0c.FPKM.txt,Head and Neck
2e6de4bd-bf28-443d-b6bb-f328616ad3d2.FPKM-UQ.txt,Head and Neck
06dc3b74-4514-4f97-b6a0-28b0ecca2262.FPKM.txt,Head and Neck
4aa47c55-a9f5-4a3b-94b0-10b350c63999.FPKM-UQ.txt,Head and Neck
b6479904-c5ce-439c-9d56-990b921bac30.FPKM.txt,Head and Neck
42728372-b755-4cc5-9f4b-df1d2cef7879.htseq.counts,Head and Neck
53b04dae-845b-4fc0-b98e-49ab5f81663f.FPKM-UQ.txt,Head and Neck
5bc727c5-af14-4305-8524-d0e5c133b049.FPKM-UQ.txt,Head and Neck
3c1dec60-d543-460d-b709-64bd404852df.FPKM-UQ.txt,Head and Neck
f930b9f5-adfb-4089-b643-6ab7b60412df.FPKM.txt,Head and Neck
60a96f10-2032-4d6b-863f-99e99cda2b55.FPKM.txt,Head and Neck
998f7dc2-83a0-4fe4-9662-c2a33ba5f152.FPKM-UQ.txt,Head and Neck
9b874579-0d12-425f-ba47-a0b52f752cb0.FPKM-UQ.txt,Head and Neck
4ac1259d-a93e-4a58-a8f7-80050117ffc1.htseq.counts,Head and Neck
4b705795-afeb-4cab-be3c-2206af44fa84.FPKM-UQ.txt,Head and Neck
200c86df-4c7d-4f53-aad4-8745dd2537a7.FPKM.txt,Head and Neck
3dcd7497-606e-404c-bd13-ce5fc068d504.FPKM.txt,Head and Neck
c4495910-1d50-4a05-8f9b-50f7e34ba56f.htseq.counts,Head and Neck
74882059-8730-4b3f-8dd2-69704dda3aa4.htseq.counts,Head and Neck
ed0f20d3-f5e6-4b69-99a2-50d281e6e86a.FPKM-UQ.txt,Head and Neck
8c01aad8-d3bc-4fe9-a45d-726e6dd8e7a6.FPKM-UQ.txt,Head and Neck
e110bb93-f682-4eab-bf2e-1d7805e2b3d8.FPKM.txt,Head and Neck
9dcc4f82-49ff-43d5-af4b-e1fd6480b863.FPKM-UQ.txt,Head and Neck
13f753d4-adce-46ba-be86-41fa8486ea78.FPKM.txt,Head and Neck
1f781542-09e0-48ff-8363-3a6cef4ebc83.htseq.counts,Head and Neck
43f16f16-ef71-43ea-bf3f-5f594bdb293d.htseq.counts,Head and Neck
d3e1c43a-d18f-466d-a72f-15a7da8e32e5.htseq.counts,Head and Neck
37900649-e10c-4bd9-bf1d-0e60b259b711.FPKM-UQ.txt,Head and Neck
c5d86cae-cf78-4831-a5f4-bbfce5f496ee.FPKM-UQ.txt,Head and Neck
6c9e0596-c697-4d5e-a97f-1a0b42970c36.FPKM.txt,Head and Neck
e4d431d7-a5c1-4c73-b91c-e7b8a5e46390.FPKM-UQ.txt,Head and Neck
0aa2ad55-702a-4241-9f36-58f1fe7d1302.htseq.counts,Head and Neck
8cf946a9-a7ca-4003-afea-f6afa64eb0da.htseq.counts,Head and Neck
6b424e38-1004-4434-be48-ee01dad67982.FPKM.txt,Head and Neck
103d28c0-0bbe-4b4e-9be7-7e2fdbc26a37.htseq.counts,Head and Neck
e30f0507-8a6b-438f-b800-52b0a842f132.FPKM-UQ.txt,Head and Neck
b7081519-274c-4610-bd53-c4beaa0a53e6.htseq.counts,Head and Neck
4dab062b-5119-4e8a-a9bf-f2cfa2e6a6d6.htseq.counts,Head and Neck
25894862-7147-49e7-af4d-3f1f649779d6.htseq.counts,Head and Neck
60e53fcc-1b81-47f8-910c-fe2600dd358a.htseq.counts,Head and Neck
78ceafce-5a78-4278-8b9e-31b25339512a.FPKM-UQ.txt,Head and Neck
59ae8c74-f68d-45ce-87e5-30d0846f6eae.FPKM.txt,Head and Neck
c0af0359-15f8-47cb-8071-b5701a35ecd2.FPKM-UQ.txt,Head and Neck
ba7dd3b3-a31a-40f8-a714-9148b5d03725.htseq.counts,Head and Neck
2e9b4dbe-a6b9-4afa-9575-88cf9796fec4.htseq.counts,Head and Neck
e4958228-0655-40ff-92ee-5883716beee2.htseq.counts,Head and Neck
ec8f3bbf-4325-4a82-a1e2-206d47381386.FPKM.txt,Head and Neck
565a6069-5d78-49c3-a34f-9ac3da5f438d.htseq.counts,Head and Neck
4060c24e-a2ef-457f-ae38-9a13e0a446df.htseq.counts,Head and Neck
09553434-9c19-4775-9cf8-31174ff73512.htseq.counts,Head and Neck
1f781542-09e0-48ff-8363-3a6cef4ebc83.FPKM.txt,Head and Neck
03a9f130-71c0-4038-a58b-331b2b51215d.FPKM-UQ.txt,Head and Neck
126cc745-79f9-4b7a-8a6a-af2be915ebaf.FPKM-UQ.txt,Head and Neck
418dd9f0-a87c-402e-8101-2c769e383cc5.htseq.counts,Head and Neck
6e4cd75c-e602-4845-95f2-8520d7976d56.htseq.counts,Head and Neck
35d3f8a8-6364-43b2-bbd3-c237986f3ee9.FPKM-UQ.txt,Head and Neck
56ba9e1c-ea40-428d-bd07-24ebaedf5e37.FPKM.txt,Head and Neck
a1a54782-6381-47b2-8817-603bef36900c.htseq.counts,Head and Neck
2cb8c5ce-063c-47dd-aae4-a56e1e11cef3.FPKM.txt,Head and Neck
78ceafce-5a78-4278-8b9e-31b25339512a.FPKM.txt,Head and Neck
b1bac168-47cc-4117-b43c-9fc886560b0b.FPKM.txt,Head and Neck
bae4bda2-14b0-4450-b96d-1b7496bab0dd.FPKM-UQ.txt,Head and Neck
00f32c8e-2a91-485b-99c9-6e2e22addec1.htseq.counts,Head and Neck
e1dd97dc-ed82-4a92-9413-c617d07f688f.FPKM.txt,Head and Neck
cdac75c5-c721-45ee-8332-55ac813b5bf6.FPKM-UQ.txt,Head and Neck
7c634205-6de0-48fe-800e-88a4ff43e498.htseq.counts,Head and Neck
bfc13d26-a053-4e72-bce9-29655bb7788f.FPKM-UQ.txt,Head and Neck
8e8015bc-ba25-4932-a8ac-e1ae1329d296.FPKM-UQ.txt,Head and Neck
c246ad49-e7fe-4e6c-8506-899bd081ea66.FPKM.txt,Head and Neck
38984d5c-2780-4528-81ea-9f84711869f2.FPKM-UQ.txt,Head and Neck
dc8b58af-5393-4e96-b23e-8b575fee9096.FPKM.txt,Head and Neck
8c70399c-a49d-4d3f-9f4f-c2fa052693c5.htseq.counts,Head and Neck
b9da241a-3715-4c95-9d22-d43c7f4d7552.FPKM-UQ.txt,Head and Neck
4ea57542-c760-4311-9f5e-dcd9d9dc33b5.htseq.counts,Head and Neck
5b7fe07d-e845-4a26-b9c1-3f925118f127.FPKM.txt,Head and Neck
f08b893c-569d-459f-a093-925d57358c5f.FPKM-UQ.txt,Head and Neck
54aaa0c4-31df-4bdb-ac24-579c3c6ccf54.FPKM.txt,Head and Neck
817d8462-672b-4373-a453-79cdd7498725.htseq.counts,Head and Neck
4b1e826d-902e-4a19-b509-b4efbcf8f738.FPKM.txt,Head and Neck
2a328b48-a908-4bcf-8add-955f317d6fac.FPKM.txt,Head and Neck
d1489e83-a47f-4d2e-b330-c0698b1ccc27.FPKM.txt,Head and Neck
93fbc4ee-5619-49e9-a584-884cea9f156c.htseq.counts,Head and Neck
54e100ab-a87e-49b4-a272-af7f546791ff.FPKM-UQ.txt,Head and Neck
fef14828-2f36-46f1-a1a9-1f2fc4389a35.FPKM.txt,Head and Neck
15458b0b-c9f0-46ee-aaad-58c44c43f37b.FPKM-UQ.txt,Head and Neck
15458b0b-c9f0-46ee-aaad-58c44c43f37b.htseq.counts,Head and Neck
46b34d45-ada9-407f-a4c0-2bfa0c1859fd.FPKM.txt,Head and Neck
5d539786-a2db-425b-b969-212cb774821e.FPKM-UQ.txt,Head and Neck
86847710-0843-4b28-9d13-dc949ed6b9f3.htseq.counts,Head and Neck
215c61da-68bf-4780-ad62-07bcb5ea10b7.FPKM.txt,Head and Neck
b1bac168-47cc-4117-b43c-9fc886560b0b.htseq.counts,Head and Neck
dda2c2a8-3c98-4b16-a70f-5b6c89d72d3f.FPKM.txt,Head and Neck
458719e9-d654-4396-88e0-c15f94f1cc3e.FPKM-UQ.txt,Head and Neck
6c4bec8b-a0a8-4068-9ace-f20c5a4811f0.FPKM-UQ.txt,Head and Neck
11ba5578-1c4e-4d9b-8a9b-2d5515258880.FPKM-UQ.txt,Head and Neck
885d0d86-4c31-4594-954d-f331edcd4879.FPKM.txt,Head and Neck
d343cdfd-2955-485a-a47f-ca2f2401056e.FPKM-UQ.txt,Head and Neck
7b04ca78-2e74-4443-a005-66fe8dadad0d.FPKM-UQ.txt,Head and Neck
86fee03b-f9f3-41cf-8969-6860e0b2a5e7.FPKM-UQ.txt,Head and Neck
301fe08e-bffe-4f01-9e80-12f61f830cac.FPKM-UQ.txt,Head and Neck
a32b6a6b-c776-473d-925a-c82421b1c5f1.FPKM.txt,Head and Neck
01aad490-cd89-463a-8c31-d3fff17e7ab7.FPKM.txt,Head and Neck
6f74accd-5846-49f5-8a04-1b3926989071.FPKM.txt,Head and Neck
40e41700-0288-444d-a7d7-7d0b3bfb531d.FPKM.txt,Head and Neck
472ce97a-de29-4c8c-9598-ee9a5fcc0b79.FPKM.txt,Head and Neck
6799eeed-fb86-4803-9792-9e9c12b25e8b.FPKM-UQ.txt,Head and Neck
e4958228-0655-40ff-92ee-5883716beee2.FPKM-UQ.txt,Head and Neck
1815bb9f-52f7-4d05-8333-0c061f0f0604.htseq.counts,Head and Neck
24535c31-1ee2-4af9-b908-b52bbfa3ee5f.FPKM-UQ.txt,Head and Neck
ae1545f7-1b6f-4a7f-897b-ae6882454afe.htseq.counts,Head and Neck
d861a1db-3858-4d99-9e01-21b657731ed7.FPKM.txt,Head and Neck
45f1fd5b-e6af-4b7e-b4e8-648892b32876.htseq.counts,Head and Neck
d72c9ded-5e78-4d07-ba07-a52ea1032816.htseq.counts,Head and Neck
a82da9c2-5488-447f-a8e4-2612e3d34cb0.FPKM.txt,Head and Neck
1004e3e8-6bec-472b-bfce-5042d1f6912b.FPKM.txt,Head and Neck
03a9f130-71c0-4038-a58b-331b2b51215d.FPKM.txt,Head and Neck
69d1abd5-756b-4a19-bf2a-dd02ff73d713.htseq.counts,Head and Neck
df0459ef-6e9f-46c2-8288-1179f0ae091d.FPKM-UQ.txt,Head and Neck
e1185f5a-363a-4001-9ffa-6355a4e915cc.FPKM-UQ.txt,Head and Neck
8c01aad8-d3bc-4fe9-a45d-726e6dd8e7a6.htseq.counts,Head and Neck
1e8fc71c-1a15-419c-8120-3736e9770dbd.FPKM.txt,Head and Neck
e433afef-7462-42d7-bc0e-300f576df64a.FPKM-UQ.txt,Head and Neck
ea729fa0-1b54-485d-bc77-09660d3ad822.FPKM.txt,Head and Neck
9bc47c61-28e6-409e-90af-4266e6e1a6b5.htseq.counts,Head and Neck
ef4c294b-b29c-4c00-996c-26195febad00.htseq.counts,Head and Neck
21b9810c-2e24-4c81-9c34-6f101f614217.htseq.counts,Head and Neck
acc7d983-3759-489f-844f-d87543f07b26.FPKM.txt,Head and Neck
13f753d4-adce-46ba-be86-41fa8486ea78.FPKM-UQ.txt,Head and Neck
532c3405-f2f4-4fb7-b1cb-b0bc2d1e31cf.FPKM-UQ.txt,Head and Neck
cf87b142-1e14-48fd-a1e6-9f853c8839c5.htseq.counts,Head and Neck
39b59f6d-b1ff-4c27-989f-c30e539b8a40.htseq.counts,Head and Neck
590cf22a-755d-4779-a91d-565a5208a372.htseq.counts,Head and Neck
8b7c59f2-6fb7-4c67-ad50-5f69311e3208.FPKM-UQ.txt,Head and Neck
b35eebb7-eac5-4c98-afaf-dd8cd32008c6.FPKM-UQ.txt,Head and Neck
4a18098e-7d01-4519-a14a-091cefbf0b79.FPKM-UQ.txt,Head and Neck
ed29f822-9020-49ed-84f3-8ed53ed90d2d.FPKM-UQ.txt,Head and Neck
318c0704-800c-4d48-ae42-26336a703da3.FPKM-UQ.txt,Head and Neck
2c5ac99b-8d07-49ca-954f-83f925ca8e6e.FPKM-UQ.txt,Head and Neck
6b424e38-1004-4434-be48-ee01dad67982.FPKM-UQ.txt,Head and Neck
8f5f37e2-ddf4-45bf-a77a-e5883cc87707.FPKM-UQ.txt,Head and Neck
a31097c7-9e74-42ec-a8c2-8aca810d045e.FPKM-UQ.txt,Head and Neck
55b70b1a-943f-4739-8711-a05d1b468e07.FPKM.txt,Head and Neck
429db2e2-9732-4a22-8cc6-ff9ad98878e9.FPKM.txt,Head and Neck
ba2f9afa-b419-44c1-84d5-f6bbb1cdf981.htseq.counts,Head and Neck
2b96185f-43b4-4581-b74c-329e870252a0.FPKM.txt,Head and Neck
26b7907d-dec3-4517-b98f-27189c54e3c3.FPKM.txt,Head and Neck
590cf22a-755d-4779-a91d-565a5208a372.FPKM.txt,Head and Neck
048858d3-8f36-4f4d-b4cc-7c0cd65634b2.FPKM-UQ.txt,Head and Neck
45f1fd5b-e6af-4b7e-b4e8-648892b32876.FPKM.txt,Head and Neck
e0ddd107-796e-4447-8783-69abe34f4d26.FPKM-UQ.txt,Head and Neck
fddd273c-4ed9-4fac-8ce4-d5c3bcc4f4a4.FPKM-UQ.txt,Head and Neck
75fc5562-132a-471c-95bd-983ea1d497b7.FPKM-UQ.txt,Head and Neck
8c70399c-a49d-4d3f-9f4f-c2fa052693c5.FPKM.txt,Head and Neck
d72c9ded-5e78-4d07-ba07-a52ea1032816.FPKM.txt,Head and Neck
048858d3-8f36-4f4d-b4cc-7c0cd65634b2.FPKM.txt,Head and Neck
24535c31-1ee2-4af9-b908-b52bbfa3ee5f.htseq.counts,Head and Neck
3190aab1-a5bb-45c2-8d22-713302781ada.FPKM.txt,Head and Neck
a6680922-1753-4e65-a077-f4936e4e3cd2.FPKM-UQ.txt,Head and Neck
38f3f1d2-9c8d-4efe-8fff-1a314a2867b4.htseq.counts,Head and Neck
a75663da-0a7f-4dd7-9435-84a0e01cafb2.htseq.counts,Head and Neck
803573c7-a2d3-4564-909a-09d3337ead89.FPKM.txt,Head and Neck
f92f5c0d-f440-4ad9-b937-4043f28648fe.FPKM-UQ.txt,Head and Neck
60a96f10-2032-4d6b-863f-99e99cda2b55.FPKM-UQ.txt,Head and Neck
37ba0f80-6041-4e6d-bfa5-c177ac6094b0.FPKM-UQ.txt,Head and Neck
ebd947e4-7252-4b48-8a26-4ab98927f993.FPKM.txt,Head and Neck
b32a3ac0-0674-44f2-8b91-d7edd9eb754c.FPKM.txt,Head and Neck
6b69c062-7254-4942-b988-42d052f70e27.FPKM-UQ.txt,Head and Neck
6150399d-74bb-4065-9724-7e90ade0a9ec.FPKM-UQ.txt,Head and Neck
3811c6a6-dd9f-4f76-92cc-d487bd443ed5.htseq.counts,Head and Neck
418dd9f0-a87c-402e-8101-2c769e383cc5.FPKM.txt,Head and Neck
f25b1610-d385-40fd-8273-f7661be1eea4.htseq.counts,Head and Neck
dbdfb689-e51f-48a6-bcbd-4bd5ee980ceb.FPKM.txt,Head and Neck
1c5cc140-7ab2-4596-9a16-e136f1379bc9.FPKM-UQ.txt,Head and Neck
59c9c406-1687-42ed-8be8-4590c9577094.FPKM-UQ.txt,Head and Neck
211f4551-8720-4f0d-9c59-88108fcc037f.FPKM.txt,Head and Neck
31ed3ca5-bfa9-41ce-819f-18ace1a62099.htseq.counts,Head and Neck
8f756223-6229-49bf-b96f-22d9a4b622bc.htseq.counts,Head and Neck
930ebb9a-d97d-4592-a833-b29566065c52.htseq.counts,Head and Neck
63aaddd4-2a31-44f1-9d33-22a2e4d3cf81.htseq.counts,Head and Neck
57fb015b-ca45-4615-87fc-66e4975efde9.FPKM-UQ.txt,Head and Neck
9be23df6-f5e3-4309-824a-52c7c4750380.htseq.counts,Head and Neck
77f634f8-2b6d-43df-a414-a11a8cc77be0.FPKM.txt,Head and Neck
6d04eabc-a986-4091-9b44-cb6d743e5384.htseq.counts,Head and Neck
7eae255c-2021-401e-8729-f05dcc512f69.htseq.counts,Head and Neck
5836155c-0ded-4b78-a7fc-04ae119cab2b.FPKM.txt,Head and Neck
0e66687b-5196-470b-9857-fbb8ba6d14ce.htseq.counts,Head and Neck
9dc3417f-c1d9-4935-ae0a-0686cf934615.FPKM-UQ.txt,Head and Neck
8c49a725-2a80-4052-8285-ad589aa3253f.FPKM.txt,Head and Neck
641f1fa0-34f6-455f-a1e8-41bc67f452f4.FPKM-UQ.txt,Head and Neck
e1dd97dc-ed82-4a92-9413-c617d07f688f.htseq.counts,Head and Neck
8c95b331-3669-4a30-978f-e272b2d67b29.FPKM-UQ.txt,Head and Neck
12a40f0f-e59b-4fd7-9e11-76cb27caa528.FPKM.txt,Head and Neck
6c787af0-03b7-4c27-b232-270840134b53.FPKM.txt,Head and Neck
cdac75c5-c721-45ee-8332-55ac813b5bf6.htseq.counts,Head and Neck
d1e00a38-a1a3-4232-bf16-2a229cf9f7fe.FPKM.txt,Head and Neck
1f1777bd-4814-4e89-be6e-879621b90c73.htseq.counts,Head and Neck
0498a035-bea0-4601-8763-ed17963d982e.htseq.counts,Head and Neck
739956b5-6165-4869-891e-db694d61fe1b.FPKM-UQ.txt,Head and Neck
c246ad49-e7fe-4e6c-8506-899bd081ea66.FPKM-UQ.txt,Head and Neck
42728372-b755-4cc5-9f4b-df1d2cef7879.FPKM.txt,Head and Neck
f44db4b4-9b79-41ce-a63a-d4aaa0d378e2.FPKM.txt,Head and Neck
2c5ac99b-8d07-49ca-954f-83f925ca8e6e.FPKM.txt,Head and Neck
f3323c6a-95d6-4580-8c3a-d3f82fdf6416.FPKM.txt,Head and Neck
c8cb8ef1-b679-4084-a11a-4ccc68d4a062.htseq.counts,Head and Neck
9b874579-0d12-425f-ba47-a0b52f752cb0.htseq.counts,Head and Neck
a31097c7-9e74-42ec-a8c2-8aca810d045e.htseq.counts,Head and Neck
00bed789-1573-4f1a-bc93-4ace31a32a6a.htseq.counts,Head and Neck
db6cc551-0cd6-49b4-8167-fff8dd55d59e.htseq.counts,Head and Neck
9380f2ec-ae8a-401b-a25b-ed483e9e6e1c.htseq.counts,Head and Neck
43d5e4b1-778e-459d-90b0-ac1bb06fff89.FPKM-UQ.txt,Head and Neck
3811c6a6-dd9f-4f76-92cc-d487bd443ed5.FPKM.txt,Head and Neck
d7d800a4-6579-4f1d-9226-3922298b9ba0.FPKM.txt,Head and Neck
2200ad58-a57f-4b08-ad6d-3d2cb21c41a2.FPKM-UQ.txt,Head and Neck
138c0189-8cfb-4b61-9757-4021594f5307.htseq.counts,Head and Neck
a75663da-0a7f-4dd7-9435-84a0e01cafb2.FPKM-UQ.txt,Head and Neck
9767968a-11d5-474a-900f-5a91367e7418.FPKM-UQ.txt,Head and Neck
2cb8c5ce-063c-47dd-aae4-a56e1e11cef3.htseq.counts,Head and Neck
0b12f127-9ca6-46bc-bad5-49ac215b7844.FPKM.txt,Head and Neck
4a18098e-7d01-4519-a14a-091cefbf0b79.FPKM.txt,Head and Neck
b35eebb7-eac5-4c98-afaf-dd8cd32008c6.FPKM.txt,Head and Neck
b35a4476-08e9-4b37-851c-d1534521cef4.htseq.counts,Head and Neck
029e64ca-6652-4234-9724-3d6c3fd88771.htseq.counts,Head and Neck
9380f2ec-ae8a-401b-a25b-ed483e9e6e1c.FPKM-UQ.txt,Head and Neck
423ca055-7c79-4c74-93fe-543194fa13a5.FPKM-UQ.txt,Head and Neck
63ef4125-0963-4037-a88b-1792255027f2.htseq.counts,Head and Neck
